6.00000000,15.00000000,0.00000000,-0.03881745
1.00000000,16.00000000,0.00000000,-0.03192586
2.00000000,16.00000000,0.00000000,-0.01915533
3.00000000,16.00000000,0.00000000,0.01933406
4.00000000,16.00000000,0.00000000,0.01648354
5.00000000,16.00000000,0.00000000,-0.00340618
6.00000000,16.00000000,0.00000000,-0.01791723
1.00000000,17.00000000,0.00000000,-0.03892288
2.00000000,17.00000000,0.00000000,-0.03842498
3.00000000,17.00000000,0.00000000,0.00210984
4.00000000,17.00000000,0.00000000,0.00379360
5.00000000,17.00000000,0.00000000,-0.04674955
6.00000000,17.00000000,0.00000000,-0.02185827
1.00000000,18.00000000,0.00000000,0.01888854
2.00000000,18.00000000,0.00000000,-0.05150687
3.00000000,18.00000000,0.00000000,-0.06264810
4.00000000,18.00000000,0.00000000,-0.05867620
5.00000000,18.00000000,0.00000000,-0.01956108
6.00000000,18.00000000,0.00000000,-0.05681221
1.00000000,19.00000000,0.00000000,-0.02483676
2.00000000,19.00000000,0.00000000,-0.05794786
3.00000000,19.00000000,0.00000000,-0.07778523
4.00000000,19.00000000,0.00000000,-0.01394163
5.00000000,19.00000000,0.00000000,-0.01177409
6.00000000,19.00000000,0.00000000,-0.05927284
1.00000000,20.00000000,0.00000000,-0.04221945
2.00000000,20.00000000,0.00000000,-0.07815324
3.00000000,20.00000000,0.00000000,-0.08721483
4.00000000,20.00000000,0.00000000,-0.06165811
5.00000000,20.00000000,0.00000000,-0.08113529
6.00000000,20.00000000,0.00000000,-0.03246987
1.00000000,21.00000000,0.00000000,-0.07321854
2.00000000,21.00000000,0.00000000,-0.04900433
3.00000000,21.00000000,0.00000000,-0.06086951
4.00000000,21.00000000,0.00000000,-0.07646408
5.00000000,21.00000000,0.00000000,-0.07029444
6.00000000,21.00000000,0.00000000,-0.04012841
1.00000000,22.00000000,0.00000000,-0.09377016
2.00000000,22.00000000,0.00000000,-0.10802129
3.00000000,22.00000000,0.00000000,-0.08398018
4.00000000,22.00000000,0.00000000,-0.05346866
5.00000000,22.00000000,0.00000000,-0.09294067
6.00000000,22.00000000,0.00000000,-0.06968367
1.00000000,23.00000000,0.00000000,-0.09954391
2.00000000,23.00000000,0.00000000,-0.14179668
3.00000000,23.00000000,0.00000000,-0.13353943
4.00000000,23.00000000,0.00000000,-0.11943912
5.00000000,23.00000000,0.00000000,-0.04288090
6.00000000,23.00000000,0.00000000,-0.09403466
1.00000000,24.00000000,0.00000000,-0.12031262
2.00000000,24.00000000,0.00000000,-0.12653603
3.00000000,24.00000000,0.00000000,-0.15476083
4.00000000,24.00000000,0.00000000,-0.13561143
5.00000000,24.00000000,0.00000000,-0.06010749
6.00000000,24.00000000,0.00000000,-0.09386977
1.00000000,25.00000000,0.00000000,-0.09426974
2.00000000,25.00000000,0.00000000,-0.09782256
3.00000000,25.00000000,0.00000000,-0.12273778
4.00000000,25.00000000,0.00000000,-0.11625724
5.00000000,25.00000000,0.00000000,-0.11025960
6.00000000,25.00000000,0.00000000,-0.10321485
1.00000000,26.00000000,0.00000000,-0.06003077
2.00000000,26.00000000,0.00000000,-0.08052462
3.00000000,26.00000000,0.00000000,-0.09950468
4.00000000,26.00000000,0.00000000,-0.07771361
5.00000000,26.00000000,0.00000000,-0.06483084
6.00000000,26.00000000,0.00000000,-0.06156766
1.00000000,27.00000000,0.00000000,-0.04490991
2.00000000,27.00000000,0.00000000,-0.02859510
3.00000000,27.00000000,0.00000000,-0.01300024
4.00000000,27.00000000,0.00000000,-0.05873800
5.00000000,27.00000000,0.00000000,-0.04257817
6.00000000,27.00000000,0.00000000,-0.01165198
1.00000000,28.00000000,0.00000000,-0.00663489
2.00000000,28.00000000,0.00000000,-0.02069528
3.00000000,28.00000000,0.00000000,-0.05761103
4.00000000,28.00000000,0.00000000,-0.04079044
5.00000000,28.00000000,0.00000000,-0.00111550
6.00000000,28.00000000,0.00000000,0.00583290
1.00000000,29.00000000,0.00000000,-0.00254095
2.00000000,29.00000000,0.00000000,-0.01799427
3.00000000,29.00000000,0.00000000,-0.02133633
4.00000000,29.00000000,0.00000000,0.00700873
5.00000000,29.00000000,0.00000000,-0.00377701
6.00000000,29.00000000,0.00000000,-0.02641570
1.00000000,30.00000000,0.00000000,-0.01388394
2.00000000,30.00000000,0.00000000,-0.01007433
3.00000000,30.00000000,0.00000000,-0.05022336
4.00000000,30.00000000,0.00000000,-0.03969822
5.00000000,30.00000000,0.00000000,-0.00967758
6.00000000,30.00000000,0.00000000,-0.03572151
1.00000000,31.00000000,0.00000000,0.01577965
2.00000000,31.00000000,0.00000000,-0.02793423
3.00000000,31.00000000,0.00000000,0.02561375
4.00000000,31.00000000,0.00000000,-0.06581286
5.00000000,31.00000000,0.00000000,-0.07257471
6.00000000,31.00000000,0.00000000,-0.09982021
1.00000000,32.00000000,0.00000000,-0.05567714
2.00000000,32.00000000,0.00000000,0.00731907
3.00000000,32.00000000,0.00000000,-0.00395822
4.00000000,32.00000000,0.00000000,-0.04409088
5.00000000,32.00000000,0.00000000,-0.03322327
6.00000000,32.00000000,0.00000000,-0.07752803
1.00000000,33.00000000,0.00000000,-0.02111847
2.00000000,33.00000000,0.00000000,-0.04830158
3.00000000,33.00000000,0.00000000,-0.05411834
4.00000000,33.00000000,0.00000000,-0.05147786
5.00000000,33.00000000,0.00000000,-0.05845947
6.00000000,33.00000000,0.00000000,-0.05451447
